ì˙ït,éûä‘,çáåv,íjê´,èóê´,20ë„,30ë„,40ë„,50ë„,60ë„,70çŒà»è„,ãèèZé“,ãŒñ±é“,óàäXé“,ïΩãœíjê´,ïΩãœèóê´,ïΩãœ20ë„,ïΩãœ30ë„,ïΩãœ40ë„,ïΩãœ50ë„,ïΩãœ60ë„,ïΩãœ70çŒà»è„,ïΩãœãèèZé“,ïΩãœãŒñ±é“,ïΩãœóàäXé“
2024-10-10,15éûîº,1821,515,1306,777,377,254,289,123,0,0,155,1667,515,1306,777,377,254,289,123,0,0,155,1667
2024-10-10,16éû,1986,645,1341,777,334,254,426,155,39,39,155,1792,645,1341,777,334,254,426,155,39,39,155,1792
2024-10-10,16éûîº,2811,1237,1574,1045,496,509,527,192,39,101,155,2554,1237,1574,1045,496,509,527,192,39,101,155,2554
2024-10-10,17éû,3443,1541,1902,1158,334,623,682,453,190,79,155,3209,1541,1902,1158,334,623,682,453,190,79,155,3209
2024-10-10,17éûîº,3737,1806,1931,896,512,894,712,530,190,204,155,3377,1806,1931,896,512,894,712,530,190,204,155,3377
2024-10-10,18éû,3190,1557,1633,1018,157,908,647,380,79,165,155,2869,1557,1633,1018,157,908,647,380,79,165,155,2869
2024-10-10,18éûîº,2806,1377,1429,905,157,808,612,284,39,132,155,2520,1377,1429,905,157,808,612,284,39,132,155,2520
2024-10-10,19éû,2412,1253,1159,905,157,481,554,274,39,161,155,2095,1253,1159,905,157,481,554,274,39,161,155,2095
2024-10-10,19éûîº,2380,1221,1159,905,157,480,554,244,39,193,155,2031,1221,1159,905,157,480,554,244,39,193,155,2031
2024-10-10,20éû,2367,1185,1182,905,157,558,435,271,39,132,155,2080,1185,1182,905,157,558,435,271,39,132,155,2080
2024-10-10,20éûîº,2637,1250,1387,792,379,600,498,271,96,193,155,2288,1250,1387,792,379,600,498,271,96,193,155,2288
2024-10-10,21éû,1398,687,711,268,176,535,186,135,96,193,68,1136,687,711,268,176,535,186,135,96,193,68,1136
2024-10-10,21éûîº,1005,411,594,268,68,413,58,100,96,193,68,743,411,594,268,68,413,58,100,96,193,68,743
2024-10-10,22éû,853,336,517,268,68,363,58,55,39,193,68,591,336,517,268,68,363,58,55,39,193,68,591
2024-10-10,22éûîº,805,371,434,331,68,319,31,55,0,154,68,582,371,434,331,68,319,31,55,0,154,68,582
2024-10-10,23éû,232,113,119,0,0,177,0,55,0,154,0,77,113,119,0,0,177,0,55,0,154,0,77
2024-10-10,23éûîº,203,84,119,0,0,177,0,26,0,154,0,49,84,119,0,0,177,0,26,0,154,0,49
2024-10-10,24éû,26,0,26,0,0,0,0,26,0,0,0,26,0,26,0,0,0,0,26,0,0,0,26
2024-10-10,24éûîº,26,0,26,0,0,0,0,26,0,0,0,26,0,26,0,0,0,0,26,0,0,0,26
2024-10-10,25éû,82,56,26,0,56,0,0,26,0,0,0,83,56,26,0,56,0,0,26,0,0,0,83
2024-10-10,25éûîº,26,0,26,0,0,0,0,26,0,0,0,26,0,26,0,0,0,0,26,0,0,0,26
2024-10-10,26éû,26,0,26,0,0,0,0,26,0,0,0,26,0,26,0,0,0,0,26,0,0,0,26
2024-10-10,26éûîº,26,0,26,0,0,0,0,26,0,0,0,26,0,26,0,0,0,0,26,0,0,0,26
2024-10-10,27éû,26,0,26,0,0,0,0,26,0,0,0,26,0,26,0,0,0,0,26,0,0,0,26
2024-10-10,27éûîº,26,0,26,0,0,0,0,26,0,0,0,26,0,26,0,0,0,0,26,0,0,0,26
2024-10-10,28éû,26,0,26,0,0,0,0,26,0,0,0,26,0,26,0,0,0,0,26,0,0,0,26
2024-10-10,28éûîº,26,0,26,0,0,0,0,26,0,0,0,26,0,26,0,0,0,0,26,0,0,0,26
2024-10-11,5éû,378,113,265,265,82,0,31,0,0,82,0,296,113,265,265,82,0,31,0,0,82,0,296
2024-10-11,5éûîº,378,113,265,265,82,0,31,0,0,82,0,296,113,265,265,82,0,31,0,0,82,0,296
2024-10-11,6éû,442,113,329,265,82,64,31,0,0,82,0,360,113,329,265,82,64,31,0,0,82,0,360
2024-10-11,6éûîº,494,165,329,265,82,116,31,0,0,82,51,360,165,329,265,82,116,31,0,0,82,51,360
2024-10-11,7éû,411,82,329,265,0,116,31,0,0,0,51,360,82,329,265,0,116,31,0,0,0,51,360
2024-10-11,7éûîº,530,201,329,265,56,178,31,0,0,61,51,417,201,329,265,56,178,31,0,0,61,51,417
2024-10-11,8éû,737,217,520,265,191,220,31,29,0,91,243,403,217,520,265,191,220,31,29,0,91,243,403
2024-10-11,8éûîº,673,217,456,265,191,156,31,29,0,91,243,338,217,456,265,191,156,31,29,0,91,243,338
2024-10-11,9éû,650,156,494,265,191,156,37,0,0,61,280,307,156,494,265,191,156,37,0,0,61,280,307
2024-10-11,9éûîº,801,182,619,265,259,200,75,0,0,61,436,303,182,619,265,259,200,75,0,0,61,436,303
2024-10-11,10éû,1010,286,724,265,403,305,37,0,0,123,436,451,286,724,265,403,305,37,0,0,123,436,451
2024-10-11,10éûîº,1383,403,980,521,456,308,98,0,0,123,384,876,403,980,521,456,308,98,0,0,123,384,876
2024-10-11,11éû,1758,590,1168,521,541,597,98,0,0,123,521,1113,590,1168,521,541,597,98,0,0,123,521,1113
2024-10-11,11éûîº,2004,444,1560,521,867,547,68,0,0,61,587,1355,444,1560,521,867,547,68,0,0,61,587,1355
2024-10-11,12éû,2489,515,1974,521,1052,773,82,60,0,61,761,1666,515,1974,521,1052,773,82,60,0,61,761,1666
2024-10-11,12éûîº,2899,693,2206,521,1151,920,106,89,109,154,761,1983,693,2206,521,1151,920,106,89,109,154,761,1983
2024-10-11,13éû,2962,689,2273,776,1216,726,82,89,72,61,706,2194,689,2273,776,1216,726,82,89,72,61,706,2194
2024-10-11,13éûîº,3172,742,2430,935,1024,869,224,30,88,61,643,2468,742,2430,935,1024,869,224,30,88,61,643,2468
2024-10-11,14éû,2703,553,2150,935,782,628,188,0,169,61,698,1944,553,2150,935,782,628,188,0,169,61,698,1944
2024-10-11,14éûîº,2383,610,1773,935,782,469,80,56,59,61,541,1779,610,1773,935,782,469,80,56,59,61,541,1779
2024-10-11,15éû,2004,575,1429,679,638,462,80,56,86,61,541,1400,575,1429,679,638,462,80,56,86,61,541,1400
2024-10-11,15éûîº,2026,713,1313,679,638,532,31,59,86,61,541,1423,713,1313,679,638,532,31,59,86,61,541,1423
2024-10-11,16éû,1996,751,1245,674,638,596,0,59,28,61,605,1329,751,1245,674,638,596,0,59,28,61,605,1329
2024-10-11,16éûîº,2203,816,1387,797,867,409,0,129,0,91,519,1592,816,1387,797,867,409,0,129,0,91,519,1592
2024-10-11,17éû,1733,591,1142,496,814,294,0,127,0,61,519,1152,591,1142,496,814,294,0,127,0,61,519,1152
2024-10-11,17éûîº,1550,578,972,159,913,283,102,58,33,61,467,1021,578,972,159,913,283,102,58,33,61,467,1021
2024-10-11,18éû,1526,520,1006,159,1098,107,69,58,33,0,403,1123,520,1006,159,1098,107,69,58,33,0,403,1123
2024-10-11,18éûîº,1165,512,653,159,764,94,113,0,33,44,211,908,512,653,159,764,94,113,0,33,44,211,908
2024-10-11,19éû,1432,525,907,159,907,205,160,0,0,235,211,984,525,907,159,907,205,160,0,0,235,211,984
2024-10-11,19éûîº,1363,603,760,159,891,175,138,0,0,249,211,901,603,760,159,891,175,138,0,0,249,211,901
2024-10-11,20éû,1766,620,1146,424,861,275,171,33,0,282,298,1184,620,1146,424,861,275,171,33,0,282,298,1184
2024-10-11,20éûîº,1298,289,1009,265,710,188,100,33,0,238,298,761,289,1009,265,710,188,100,33,0,238,298,761
2024-10-11,21éû,1330,378,952,265,797,203,31,33,0,205,211,913,378,952,265,797,203,31,33,0,205,211,913
2024-10-11,21éûîº,1654,456,1198,265,1073,250,31,33,0,288,211,1154,456,1198,265,1073,250,31,33,0,288,211,1154
2024-10-11,22éû,1022,321,701,265,604,51,67,33,0,82,68,871,321,701,265,604,51,67,33,0,82,68,871
2024-10-11,22éûîº,739,321,418,265,358,51,31,33,0,82,68,588,321,418,265,358,51,31,33,0,82,68,588
2024-10-11,23éû,768,350,418,265,358,51,93,0,0,82,68,617,350,418,265,358,51,93,0,0,82,68,617
2024-10-11,23éûîº,670,252,418,265,289,51,64,0,0,82,0,588,252,418,265,289,51,64,0,0,82,0,588
2024-10-11,24éû,618,200,418,265,289,0,64,0,0,82,0,536,200,418,265,289,0,64,0,0,82,0,536
2024-10-11,24éûîº,499,200,299,265,169,0,64,0,0,82,0,417,200,299,265,169,0,64,0,0,82,0,417
2024-10-11,25éû,465,200,265,265,169,0,31,0,0,82,0,383,200,265,265,169,0,31,0,0,82,0,383
2024-10-11,25éûîº,492,227,265,265,169,0,58,0,0,82,0,410,227,265,265,169,0,58,0,0,82,0,410
2024-10-11,26éû,465,200,265,265,169,0,31,0,0,82,0,383,200,265,265,169,0,31,0,0,82,0,383
2024-10-11,26éûîº,465,200,265,265,169,0,31,0,0,82,0,383,200,265,265,169,0,31,0,0,82,0,383
2024-10-11,27éû,465,200,265,265,169,0,31,0,0,82,0,383,200,265,265,169,0,31,0,0,82,0,383
2024-10-11,27éûîº,465,200,265,265,169,0,31,0,0,82,0,383,200,265,265,169,0,31,0,0,82,0,383
2024-10-11,28éû,465,200,265,265,169,0,31,0,0,82,0,383,200,265,265,169,0,31,0,0,82,0,383
2024-10-11,28éûîº,465,200,265,265,169,0,31,0,0,82,0,383,200,265,265,169,0,31,0,0,82,0,383
2024-10-12,5éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-12,5éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-12,6éû,74,74,0,0,0,44,0,29,0,0,29,44,74,0,0,0,44,0,29,0,0,29,44
2024-10-12,6éûîº,44,44,0,0,0,44,0,0,0,0,0,44,44,0,0,0,44,0,0,0,0,0,44
2024-10-12,7éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-12,7éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-12,8éû,142,50,92,0,0,92,50,0,0,92,0,50,50,92,0,0,92,50,0,0,92,0,50
2024-10-12,8éûîº,231,139,92,0,0,144,50,37,0,92,51,87,139,92,0,0,144,50,37,0,92,51,87
2024-10-12,9éû,300,263,37,0,0,97,140,63,0,0,89,211,263,37,0,0,97,140,63,0,0,89,211
2024-10-12,9éûîº,424,348,76,0,0,182,178,63,0,0,89,335,348,76,0,0,182,178,63,0,0,89,335
2024-10-12,10éû,1015,821,194,247,36,431,210,90,0,0,176,839,821,194,247,36,431,210,90,0,0,176,839
2024-10-12,10éûîº,1023,642,381,112,36,502,240,92,39,39,176,807,642,381,112,36,502,240,92,39,39,176,807
2024-10-12,11éû,1908,1013,895,628,195,530,391,123,39,39,266,1603,1013,895,628,195,530,391,123,39,39,266,1603
2024-10-12,11éûîº,2932,1470,1462,1137,213,790,479,129,182,0,266,2666,1470,1462,1137,213,790,479,129,182,0,266,2666
2024-10-12,12éû,3399,1770,1629,1090,261,1151,609,104,182,0,266,3134,1770,1629,1090,261,1151,609,104,182,0,266,3134
2024-10-12,12éûîº,2681,1456,1225,529,321,1065,621,98,46,61,266,2353,1456,1225,529,321,1065,621,98,46,61,266,2353
2024-10-12,13éû,2935,1579,1356,377,449,1204,694,165,46,61,266,2608,1579,1356,377,449,1204,694,165,46,61,266,2608
2024-10-12,13éûîº,3132,1247,1885,256,766,1147,717,246,0,61,266,2805,1247,1885,256,766,1147,717,246,0,61,266,2805
2024-10-12,14éû,3606,1307,2299,378,655,1463,848,216,43,61,330,3214,1307,2299,378,655,1463,848,216,43,61,330,3214
2024-10-12,14éûîº,3747,1424,2323,664,517,1558,685,278,43,61,292,3393,1424,2323,664,517,1558,685,278,43,61,292,3393
2024-10-12,15éû,3815,1384,2431,524,615,1572,769,332,0,29,292,3492,1384,2431,524,615,1572,769,332,0,29,292,3492
2024-10-12,15éûîº,4331,1555,2776,412,715,1928,859,362,52,92,292,3946,1555,2776,412,715,1928,859,362,52,92,292,3946
2024-10-12,16éû,5887,2688,3199,1210,912,2323,982,407,52,208,292,5387,2688,3199,1210,912,2323,982,407,52,208,292,5387
2024-10-12,16éûîº,5554,2687,2867,1508,779,2041,847,274,103,208,240,5106,2687,2867,1508,779,2041,847,274,103,208,240,5106
2024-10-12,17éû,4473,2006,2467,875,880,1689,769,154,103,61,292,4118,2006,2467,875,880,1689,769,154,103,61,292,4118
2024-10-12,17éûîº,4853,2180,2673,1382,699,1576,920,154,120,95,240,4517,2180,2673,1382,699,1576,920,154,120,95,240,4517
2024-10-12,18éû,4837,2121,2716,1227,701,1659,980,148,120,95,240,4500,2121,2716,1227,701,1659,980,148,120,95,240,4500
2024-10-12,18éûîº,4632,2235,2397,962,709,1721,1024,148,67,95,240,4296,2235,2397,962,709,1721,1024,148,67,95,240,4296
2024-10-12,19éû,5156,2125,3031,1168,706,1740,1267,175,99,92,240,4823,2125,3031,1168,706,1740,1267,175,99,92,240,4823
2024-10-12,19éûîº,3386,1291,2095,637,744,890,927,122,65,0,240,3146,1291,2095,637,744,890,927,122,65,0,240,3146
2024-10-12,20éû,2801,912,1889,431,662,726,818,97,65,0,240,2561,912,1889,431,662,726,818,97,65,0,240,2561
2024-10-12,20éûîº,2125,740,1385,431,261,618,679,70,65,0,150,1975,740,1385,431,261,618,679,70,65,0,150,1975
2024-10-12,21éû,1671,604,1067,561,184,276,547,36,65,0,63,1607,604,1067,561,184,276,547,36,65,0,63,1607
2024-10-12,21éûîº,1427,456,971,473,184,328,375,0,65,0,63,1364,456,971,473,184,328,375,0,65,0,63,1364
2024-10-12,22éû,1343,427,916,473,184,283,337,0,65,0,63,1280,427,916,473,184,283,337,0,65,0,63,1280
2024-10-12,22éûîº,1050,235,815,339,184,283,242,0,0,0,63,986,235,815,339,184,283,242,0,0,0,63,986
2024-10-12,23éû,715,48,667,256,111,166,180,0,0,0,0,715,48,667,256,111,166,180,0,0,0,0,715
2024-10-12,23éûîº,567,48,519,256,0,166,145,0,0,0,0,568,48,519,256,0,166,145,0,0,0,0,568
2024-10-12,24éû,159,27,132,0,0,66,66,27,0,0,0,159,27,132,0,0,66,66,27,0,0,0,159
2024-10-12,24éûîº,159,27,132,0,0,66,66,27,0,0,0,159,27,132,0,0,66,66,27,0,0,0,159
2024-10-12,25éû,159,27,132,0,0,66,66,27,0,0,0,159,27,132,0,0,66,66,27,0,0,0,159
2024-10-12,25éûîº,159,27,132,0,0,66,66,27,0,0,0,159,27,132,0,0,66,66,27,0,0,0,159
2024-10-12,26éû,197,27,170,0,0,66,104,27,0,0,0,198,27,170,0,0,66,104,27,0,0,0,198
2024-10-12,26éûîº,170,0,170,0,0,66,104,0,0,0,0,170,0,170,0,0,66,104,0,0,0,0,170
2024-10-12,27éû,170,0,170,0,0,66,104,0,0,0,0,170,0,170,0,0,66,104,0,0,0,0,170
2024-10-12,27éûîº,132,0,132,0,0,66,66,0,0,0,0,132,0,132,0,0,66,66,0,0,0,0,132
2024-10-12,28éû,185,53,132,0,0,119,66,0,0,0,0,185,53,132,0,0,119,66,0,0,0,0,185
2024-10-12,28éûîº,185,53,132,0,0,119,66,0,0,0,0,185,53,132,0,0,119,66,0,0,0,0,185
2024-10-13,5éû,135,0,135,0,0,66,69,0,0,0,0,135,0,135,0,0,66,69,0,0,0,0,135
2024-10-13,5éûîº,96,0,96,0,0,66,30,0,0,0,0,96,0,96,0,0,66,30,0,0,0,0,96
2024-10-13,6éû,66,0,66,0,0,66,0,0,0,0,0,66,0,66,0,0,66,0,0,0,0,0,66
2024-10-13,6éûîº,66,0,66,0,0,66,0,0,0,0,0,66,0,66,0,0,66,0,0,0,0,0,66
2024-10-13,7éû,173,107,66,107,0,66,0,0,0,0,0,173,107,66,107,0,66,0,0,0,0,0,173
2024-10-13,7éûîº,173,107,66,107,0,66,0,0,0,0,0,173,107,66,107,0,66,0,0,0,0,0,173
2024-10-13,8éû,395,138,257,107,191,97,0,0,0,0,191,205,138,257,107,191,97,0,0,0,0,191,205
2024-10-13,8éûîº,409,152,257,0,259,149,0,0,0,0,311,97,152,257,0,259,149,0,0,0,0,311,97
2024-10-13,9éû,599,342,257,159,259,180,0,0,0,0,311,288,342,257,159,259,180,0,0,0,0,311,288
2024-10-13,9éûîº,754,318,436,159,298,297,0,0,0,92,398,264,318,436,159,298,297,0,0,0,92,398,264
2024-10-13,10éû,1621,907,714,476,458,404,131,24,127,132,398,1091,907,714,476,458,404,131,24,127,132,398,1091
2024-10-13,10éûîº,1527,710,817,239,674,311,98,24,179,39,398,1089,710,817,239,674,311,98,24,179,39,398,1089
2024-10-13,11éû,2033,942,1091,380,948,310,139,110,144,29,346,1656,942,1091,380,948,310,139,110,144,29,346,1656
2024-10-13,11éûîº,2694,1094,1600,713,959,516,294,109,101,29,541,2123,1094,1600,713,959,516,294,109,101,29,541,2123
2024-10-13,12éû,3153,1276,1877,1028,905,674,234,138,172,29,541,2582,1276,1877,1028,905,674,234,138,172,29,541,2582
2024-10-13,12éûîº,3018,1091,1927,673,895,816,326,134,172,29,541,2447,1091,1927,673,895,816,326,134,172,29,541,2447
2024-10-13,13éû,2469,1119,1350,451,736,673,264,195,147,29,541,1898,1119,1350,451,736,673,264,195,147,29,541,1898
2024-10-13,13éûîº,2984,1293,1691,451,955,970,257,201,147,214,541,2227,1293,1691,451,955,970,257,201,147,214,541,2227
2024-10-13,14éû,2838,1330,1508,487,1026,883,147,202,91,29,541,2267,1330,1508,487,1026,883,147,202,91,29,541,2267
2024-10-13,14éûîº,3337,1472,1865,405,1403,1108,153,199,67,29,541,2766,1472,1865,405,1403,1108,153,199,67,29,541,2766
2024-10-13,15éû,2907,1078,1829,159,1112,1127,166,295,46,74,541,2291,1078,1829,159,1112,1127,166,295,46,74,541,2291
2024-10-13,15éûîº,2958,1354,1604,482,665,1229,230,350,0,74,398,2486,1354,1604,482,665,1229,230,350,0,74,398,2486
2024-10-13,16éû,2449,1236,1213,292,592,1122,198,243,0,29,398,2021,1236,1213,292,592,1122,198,243,0,29,398,2021
2024-10-13,16éûîº,2637,1323,1314,675,509,1013,189,223,27,63,398,2176,1323,1314,675,509,1013,189,223,27,63,398,2176
2024-10-13,17éû,2462,1244,1218,502,442,1086,226,177,27,91,398,1973,1244,1218,502,442,1086,226,177,27,91,398,1973
2024-10-13,17éûîº,2060,884,1176,292,546,756,164,233,66,59,398,1602,884,1176,292,546,756,164,233,66,59,398,1602
2024-10-13,18éû,2048,943,1105,292,623,614,205,246,66,59,297,1692,943,1105,292,623,614,205,246,66,59,297,1692
2024-10-13,18éûîº,1687,935,752,403,378,414,302,162,27,29,207,1451,935,752,403,378,414,302,162,27,29,207,1451
2024-10-13,19éû,1332,727,605,292,309,357,161,184,27,29,207,1096,727,605,292,309,357,161,184,27,29,207,1096
2024-10-13,19éûîº,1300,766,534,415,213,316,192,135,27,29,155,1115,766,534,415,213,316,192,135,27,29,155,1115
2024-10-13,20éû,1471,794,677,415,356,429,162,108,0,235,155,1081,794,677,415,356,429,162,108,0,235,155,1081
2024-10-13,20éûîº,1528,817,711,415,356,429,218,108,0,235,155,1138,817,711,415,356,429,218,108,0,235,155,1138
2024-10-13,21éû,1231,607,624,292,424,280,155,78,0,143,68,1019,607,624,292,424,280,155,78,0,143,68,1019
2024-10-13,21éûîº,1207,653,554,422,383,151,142,108,0,173,68,966,653,554,422,383,151,142,108,0,173,68,966
2024-10-13,22éû,1109,639,470,422,315,151,152,68,0,173,68,867,639,470,422,315,151,152,68,0,173,68,867
2024-10-13,22éûîº,705,482,223,292,68,213,33,97,0,59,68,577,482,223,292,68,213,33,97,0,59,68,577
2024-10-13,23éû,678,489,189,292,137,151,0,97,0,59,68,550,489,189,292,137,151,0,97,0,59,68,550
2024-10-13,23éûîº,293,255,38,133,0,61,0,97,0,59,0,234,255,38,133,0,61,0,97,0,59,0,234
2024-10-13,24éû,322,284,38,133,0,61,0,127,0,89,0,234,284,38,133,0,61,0,127,0,89,0,234
2024-10-13,24éûîº,260,222,38,133,0,0,0,127,0,89,0,172,222,38,133,0,0,0,127,0,89,0,172
2024-10-13,25éû,185,89,96,0,0,0,58,127,0,89,0,96,89,96,0,0,0,58,127,0,89,0,96
2024-10-13,25éûîº,147,89,58,0,0,0,58,89,0,89,0,58,89,58,0,0,0,58,89,0,89,0,58
2024-10-13,26éû,147,89,58,0,0,0,58,89,0,89,0,58,89,58,0,0,0,58,89,0,89,0,58
2024-10-13,26éûîº,147,89,58,0,0,0,58,89,0,89,0,58,89,58,0,0,0,58,89,0,89,0,58
2024-10-13,27éû,147,89,58,0,0,0,58,89,0,89,0,58,89,58,0,0,0,58,89,0,89,0,58
2024-10-13,27éûîº,147,89,58,0,0,0,58,89,0,89,0,58,89,58,0,0,0,58,89,0,89,0,58
2024-10-13,28éû,147,89,58,0,0,0,58,89,0,89,0,58,89,58,0,0,0,58,89,0,89,0,58
2024-10-13,28éûîº,147,89,58,0,0,0,58,89,0,89,0,58,89,58,0,0,0,58,89,0,89,0,58
2024-10-14,5éû,163,89,74,0,0,0,74,89,0,89,0,74,89,74,0,0,0,74,89,0,89,0,74
2024-10-14,5éûîº,130,89,41,0,0,0,41,89,0,89,0,41,89,41,0,0,0,41,89,0,89,0,41
2024-10-14,6éû,157,116,41,0,0,0,69,89,0,89,0,69,116,41,0,0,0,69,89,0,89,0,69
2024-10-14,6éûîº,154,113,41,0,0,0,66,89,0,89,0,66,113,41,0,0,0,66,89,0,89,0,66
2024-10-14,7éû,154,113,41,0,0,0,66,89,0,89,0,66,113,41,0,0,0,66,89,0,89,0,66
2024-10-14,7éûîº,157,89,68,0,0,0,68,89,0,89,0,68,89,68,0,0,0,68,89,0,89,0,68
2024-10-14,8éû,217,89,128,0,101,0,27,89,0,89,101,27,89,128,0,101,0,27,89,0,89,101,27
2024-10-14,8éûîº,409,190,219,0,169,61,118,59,0,59,169,180,190,219,0,169,61,118,59,0,59,169,180
2024-10-14,9éû,576,293,283,103,169,61,149,91,0,59,169,347,293,283,103,169,61,149,91,0,59,169,347
2024-10-14,9éûîº,748,250,498,122,248,0,253,124,0,59,207,482,250,498,122,248,0,253,124,0,59,207,482
2024-10-14,10éû,800,215,585,0,248,148,253,124,25,59,294,447,215,585,0,248,148,253,124,25,59,294,447
2024-10-14,10éûîº,1215,490,725,104,352,347,289,95,25,29,294,891,490,725,104,352,347,289,95,25,29,294,891
2024-10-14,11éû,1470,683,787,0,476,341,430,222,0,91,294,1084,683,787,0,476,341,430,222,0,91,294,1084
2024-10-14,11éûîº,1856,665,1191,0,619,545,446,245,0,29,504,1323,665,1191,0,619,545,446,245,0,29,504,1323
2024-10-14,12éû,2172,942,1230,0,800,677,421,271,0,29,504,1638,942,1230,0,800,677,421,271,0,29,504,1638
2024-10-14,12éûîº,2430,817,1613,0,899,613,568,349,0,29,504,1896,817,1613,0,899,613,568,349,0,29,504,1896
2024-10-14,13éû,2618,841,1777,0,785,785,641,364,42,29,501,2088,841,1777,0,785,785,641,364,42,29,501,2088
2024-10-14,13éûîº,2915,868,2047,0,706,1074,726,366,42,59,501,2354,868,2047,0,706,1074,726,366,42,59,501,2354
2024-10-14,14éû,3879,1135,2744,376,673,1222,1094,471,42,59,362,3457,1135,2744,376,673,1222,1094,471,42,59,362,3457
2024-10-14,14éûîº,4234,1384,2850,402,649,1212,1423,417,129,74,362,3798,1384,2850,402,649,1212,1423,417,129,74,362,3798
2024-10-14,15éû,4279,1397,2882,297,550,1130,1602,450,247,0,298,3980,1397,2882,297,550,1130,1602,450,247,0,298,3980
2024-10-14,15éûîº,5116,1293,3823,175,736,1534,1846,508,314,0,298,4817,1293,3823,175,736,1534,1846,508,314,0,298,4817
2024-10-14,16éû,6463,1547,4916,491,885,1442,2521,842,280,29,298,6134,1547,4916,491,885,1442,2521,842,280,29,298,6134
2024-10-14,16éûîº,7197,1764,5433,612,743,1806,2865,914,256,29,294,6874,1764,5433,612,743,1806,2865,914,256,29,294,6874
2024-10-14,17éû,6497,1389,5108,322,652,1799,2647,820,256,74,294,6129,1389,5108,322,652,1799,2647,820,256,74,294,6129
2024-10-14,17éûîº,6032,1441,4591,498,1221,1206,2356,595,155,74,395,5563,1441,4591,498,1221,1206,2356,595,155,74,395,5563
2024-10-14,18éû,5007,1328,3679,498,937,852,2023,595,101,91,294,4622,1328,3679,498,937,852,2023,595,101,91,294,4622
2024-10-14,18éûîº,5094,1295,3799,498,1191,685,2054,617,46,327,294,4472,1295,3799,498,1191,685,2054,617,46,327,294,4472
2024-10-14,19éû,4997,1314,3683,498,1071,737,2026,617,46,327,294,4376,1314,3683,498,1071,737,2026,617,46,327,294,4376
2024-10-14,19éûîº,5041,1325,3716,376,1283,800,1915,617,46,327,294,4419,1325,3716,376,1283,800,1915,617,46,327,294,4419
2024-10-14,20éû,4648,1125,3523,376,928,675,2004,617,46,122,294,4233,1125,3523,376,928,675,2004,617,46,122,294,4233
2024-10-14,20éûîº,4282,1364,2918,501,1015,563,1769,384,46,122,207,3953,1364,2918,501,1015,563,1769,384,46,122,207,3953
2024-10-14,21éû,2538,1029,1509,455,648,398,802,186,46,122,207,2209,1029,1509,455,648,398,802,186,46,122,207,2209
2024-10-14,21éûîº,2154,1030,1124,352,560,540,527,127,46,122,207,1825,1030,1124,352,560,540,527,127,46,122,207,1825
2024-10-14,22éû,1437,707,730,253,417,286,418,62,0,122,63,1251,707,730,253,417,286,418,62,0,122,63,1251
2024-10-14,22éûîº,1156,526,630,253,417,208,248,29,0,122,63,971,526,630,253,417,208,248,29,0,122,63,971
2024-10-14,23éû,599,118,481,0,216,208,175,0,0,92,63,443,118,481,0,216,208,175,0,0,92,63,443
2024-10-14,23éûîº,210,118,92,0,0,144,66,0,0,92,0,118,118,92,0,0,144,66,0,0,92,0,118
2024-10-14,24éû,109,109,0,0,0,51,27,29,0,29,0,79,109,0,0,0,51,27,29,0,29,0,79
2024-10-14,24éûîº,109,109,0,0,0,51,27,29,0,29,0,79,109,0,0,0,51,27,29,0,29,0,79
2024-10-14,25éû,57,57,0,0,0,0,27,29,0,29,0,27,57,0,0,0,0,27,29,0,29,0,27
2024-10-14,25éûîº,57,57,0,0,0,0,27,29,0,29,0,27,57,0,0,0,0,27,29,0,29,0,27
2024-10-14,26éû,88,88,0,0,0,0,58,29,0,29,0,58,88,0,0,0,0,58,29,0,29,0,58
2024-10-14,26éûîº,131,57,74,0,0,0,102,29,0,29,0,102,57,74,0,0,0,102,29,0,29,0,102
2024-10-14,27éû,131,57,74,0,0,0,102,29,0,29,0,102,57,74,0,0,0,102,29,0,29,0,102
2024-10-14,27éûîº,131,57,74,0,0,0,102,29,0,29,0,102,57,74,0,0,0,102,29,0,29,0,102
2024-10-14,28éû,131,57,74,0,0,0,102,29,0,29,0,102,57,74,0,0,0,102,29,0,29,0,102
2024-10-14,28éûîº,131,57,74,0,0,0,102,29,0,29,0,102,57,74,0,0,0,102,29,0,29,0,102
2024-10-15,5éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-15,5éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-15,6éû,31,31,0,0,0,0,31,0,0,0,0,31,31,0,0,0,0,31,0,0,0,0,31
2024-10-15,6éûîº,64,31,33,0,0,0,64,0,0,0,0,64,31,33,0,0,0,64,0,0,0,0,64
2024-10-15,7éû,278,33,245,212,0,0,33,0,33,0,0,279,33,245,212,0,0,33,0,33,0,0,279
